Affiliation1,Affiliation2,Ratio,Token_Sort_Ratio
Institut fu&#x0308;r Wirtschaftsinformatik,African Organization for Research and Training in Cancer,35,33
Institut fu&#x0308;r Wirtschaftsinformatik,Health First,26,30
Institut fu&#x0308;r Wirtschaftsinformatik,Weill Cornell Medical College,23,20
Institut fu&#x0308;r Wirtschaftsinformatik,"International Atomic Energy Agency, Vienna",29,34
Institut fu&#x0308;r Wirtschaftsinformatik,Kibagabaga Hospital,20,23
Institut fu&#x0308;r Wirtschaftsinformatik,African Renaissance Ambassador Corporation,33,34
Institut fu&#x0308;r Wirtschaftsinformatik,Advance Bank AG,18,21
Institut fu&#x0308;r Wirtschaftsinformatik,Southern Alberta Institute of Technology,39,42
Institut fu&#x0308;r Wirtschaftsinformatik,Information and Communication Technology University,32,35
Institut fu&#x0308;r Wirtschaftsinformatik,Shaw Regional Cancer Center,26,29
Institut fu&#x0308;r Wirtschaftsinformatik,American Association of Physicists in Medicine,36,30
Institut fu&#x0308;r Wirtschaftsinformatik,Purdue University Center for Cancer Research,33,31
Institut fu&#x0308;r Wirtschaftsinformatik,Lowell General Hospital,22,25
Institut fu&#x0308;r Wirtschaftsinformatik,Brigham and Women's Hospital,26,29
Institut fu&#x0308;r Wirtschaftsinformatik,Industrial Research and Development,39,32
Institut fu&#x0308;r Wirtschaftsinformatik,Australian Bureau of Statistics,36,36
Institut fu&#x0308;r Wirtschaftsinformatik,Al-Ahliyya Amman University,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,The Norwegian Open Source Competence Center,26,29
Institut fu&#x0308;r Wirtschaftsinformatik,Swedish National Police,34,28
Institut fu&#x0308;r Wirtschaftsinformatik,York University,25,32
Institut fu&#x0308;r Wirtschaftsinformatik,Bank of Greece,21,18
Institut fu&#x0308;r Wirtschaftsinformatik,Panasonic Corporation,32,26
Institut fu&#x0308;r Wirtschaftsinformatik,Sumitomo Marine Research Institute Inc.,35,51
Institut fu&#x0308;r Wirtschaftsinformatik,"Latco, Inc.",15,24
Institut fu&#x0308;r Wirtschaftsinformatik,Maryville University,26,23
Institut fu&#x0308;r Wirtschaftsinformatik,Open University Business School,30,33
Institut fu&#x0308;r Wirtschaftsinformatik,International Monetary Fund,29,38
Institut fu&#x0308;r Wirtschaftsinformatik,Valdosta State University,33,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Mysore,32,26
Institut fu&#x0308;r Wirtschaftsinformatik,International Institute of Information Technology Bangalore,40,38
Institut fu&#x0308;r Wirtschaftsinformatik,Bureau of Labor Statistics,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,NYS Off. Cyber Secty./Critical I,32,31
Institut fu&#x0308;r Wirtschaftsinformatik,SUNY Buffalo State College,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,University of Bamberg,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,IQser AG,20,16
Institut fu&#x0308;r Wirtschaftsinformatik,University of Hawai'i,35,29
Institut fu&#x0308;r Wirtschaftsinformatik,New York Institute of Technology,43,47
Institut fu&#x0308;r Wirtschaftsinformatik,Key Research Institute of Humanities and Social Sciences at Universities,39,41
Institut fu&#x0308;r Wirtschaftsinformatik,China Shenhua Coal to Liquid and Chemical Co. Ltd.,28,27
Institut fu&#x0308;r Wirtschaftsinformatik,Xi’an Telenavsoftware Inc,27,33
Institut fu&#x0308;r Wirtschaftsinformatik,Iksan National College,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,Tohoku University,31,28
Institut fu&#x0308;r Wirtschaftsinformatik,Fraunhofer Institute for Systems and Innovation Research ISI,41,38
Institut fu&#x0308;r Wirtschaftsinformatik,Yingtian College,24,25
Institut fu&#x0308;r Wirtschaftsinformatik,Laboratory of Toxicology College of Veterinary Medicine,27,27
Institut fu&#x0308;r Wirtschaftsinformatik,Gartner Deutschland GmbH,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,Uniwersytet Opolski,26,27
Institut fu&#x0308;r Wirtschaftsinformatik,Max Planck Institut für Gesellschaftsforschung,50,40
Institut fu&#x0308;r Wirtschaftsinformatik,Ghana Football Association,29,33
Institut fu&#x0308;r Wirtschaftsinformatik,Ulleval University Hospital,29,29
Institut fu&#x0308;r Wirtschaftsinformatik,Florida Southern College,24,22
Institut fu&#x0308;r Wirtschaftsinformatik,Honda Atlantic University,30,30
Institut fu&#x0308;r Wirtschaftsinformatik,Chuzhou University,27,27
Institut fu&#x0308;r Wirtschaftsinformatik,Coimbatore Institute of Technology,42,43
Institut fu&#x0308;r Wirtschaftsinformatik,Canadian Imperial Bank of Commerce World Markets,29,31
Institut fu&#x0308;r Wirtschaftsinformatik,Group Management Services,21,27
Institut fu&#x0308;r Wirtschaftsinformatik,Doowon Technical University College,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Guangzhou Li Zhi Network Technology Ltd,30,32
Institut fu&#x0308;r Wirtschaftsinformatik,University of South Florida’s (USF),34,32
Institut fu&#x0308;r Wirtschaftsinformatik,Ngee Ann Polytechnic,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Kyung Hee Cyber University,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,School of Electrical Engineering and Computer Science,27,30
Institut fu&#x0308;r Wirtschaftsinformatik,State College,22,19
Institut fu&#x0308;r Wirtschaftsinformatik,Nanyang Polytechnic,23,23
Institut fu&#x0308;r Wirtschaftsinformatik,Northeast Forestry University,34,37
Institut fu&#x0308;r Wirtschaftsinformatik,"Bear, Stearns & Co. Inc",25,23
Institut fu&#x0308;r Wirtschaftsinformatik,Goddard Associates,23,27
Institut fu&#x0308;r Wirtschaftsinformatik,MasterCard Inc. O'Fallon,27,34
Institut fu&#x0308;r Wirtschaftsinformatik,Carolina A and T State University,32,35
Institut fu&#x0308;r Wirtschaftsinformatik,Fundacao Dom Cabral,23,20
Institut fu&#x0308;r Wirtschaftsinformatik,Grad. Sch. Bus. A.,23,29
Institut fu&#x0308;r Wirtschaftsinformatik,Blue Cross Blue Shield of Minnesota,29,32
Institut fu&#x0308;r Wirtschaftsinformatik,"University of Minnesota Medical Center, Fairview",33,30
Institut fu&#x0308;r Wirtschaftsinformatik,Capgcmini LLC,18,22
Institut fu&#x0308;r Wirtschaftsinformatik,Arieste Oy,19,20
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Biology Leiden,41,38
Institut fu&#x0308;r Wirtschaftsinformatik,Price Waterhouse,21,21
Institut fu&#x0308;r Wirtschaftsinformatik,DSC,9,9
Institut fu&#x0308;r Wirtschaftsinformatik,European Union,18,18
Institut fu&#x0308;r Wirtschaftsinformatik,World Association for Disaster and Emergency Medicine,32,34
Institut fu&#x0308;r Wirtschaftsinformatik,Alabama Department of Public Health,26,24
Institut fu&#x0308;r Wirtschaftsinformatik,United Nations University Institute for Environment and Human Security,36,36
Institut fu&#x0308;r Wirtschaftsinformatik,United Nations University,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,Scientific and Cultural Organization,38,34
Institut fu&#x0308;r Wirtschaftsinformatik,Public Health England,25,19
Institut fu&#x0308;r Wirtschaftsinformatik,USDA Forest Service,30,30
Institut fu&#x0308;r Wirtschaftsinformatik,The Huck Institutes of the Life Sciences,41,44
Institut fu&#x0308;r Wirtschaftsinformatik,Eastgate Systems,24,25
Institut fu&#x0308;r Wirtschaftsinformatik,HBS India Research Center,30,30
Institut fu&#x0308;r Wirtschaftsinformatik,Seoul Women's University,27,31
Institut fu&#x0308;r Wirtschaftsinformatik,European Patent Office,25,29
Institut fu&#x0308;r Wirtschaftsinformatik,Tokyo International University,31,34
Institut fu&#x0308;r Wirtschaftsinformatik,Sloan Valve Co,18,18
Institut fu&#x0308;r Wirtschaftsinformatik,Mason Harriman Group,23,26
Institut fu&#x0308;r Wirtschaftsinformatik,Financial Voyages LLC,19,26
Institut fu&#x0308;r Wirtschaftsinformatik,Allion Computer Inc.,26,27
Institut fu&#x0308;r Wirtschaftsinformatik,Ministry of Community and Social Services,36,32
Institut fu&#x0308;r Wirtschaftsinformatik,GCUF,9,9
Institut fu&#x0308;r Wirtschaftsinformatik,LANSING SCHOOL DISTRICT,31,34
Institut fu&#x0308;r Wirtschaftsinformatik,Hanshin University,33,31
Institut fu&#x0308;r Wirtschaftsinformatik,The School of Hospitality Business,29,37
Institut fu&#x0308;r Wirtschaftsinformatik,Tech Mahindra,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Ryerson University,27,24
Institut fu&#x0308;r Wirtschaftsinformatik,School of Management,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Hypo Real Estate Holding AG,26,32
Institut fu&#x0308;r Wirtschaftsinformatik,The University of Nottingham Malaysia Campus,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,College of Management,22,19
Institut fu&#x0308;r Wirtschaftsinformatik,MindLeaders,15,15
Institut fu&#x0308;r Wirtschaftsinformatik,Financial Planning Standards Board of China Ltd.,29,27
Institut fu&#x0308;r Wirtschaftsinformatik,IbisSoft AB,23,27
Institut fu&#x0308;r Wirtschaftsinformatik,Technical State University,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,New Zhong Yan Building Materials Technology Co. Ltd,24,33
Institut fu&#x0308;r Wirtschaftsinformatik,"General Mills, Inc.",23,24
Institut fu&#x0308;r Wirtschaftsinformatik,Nipissing University,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,Ghana Institute of Management and Public Administration,41,31
Institut fu&#x0308;r Wirtschaftsinformatik,Swiss Reinsurance Company,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,Okan Üniversitesi,27,32
Institut fu&#x0308;r Wirtschaftsinformatik,European University Cyprus,24,30
Institut fu&#x0308;r Wirtschaftsinformatik,Ostravská Univerzita v Ostrave,31,31
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad de Guadalajara,24,27
Institut fu&#x0308;r Wirtschaftsinformatik,National University of Mongolia,33,31
Institut fu&#x0308;r Wirtschaftsinformatik,Al-Asmarya Islamic University,28,31
Institut fu&#x0308;r Wirtschaftsinformatik,Fountain University Osogbo,32,36
Institut fu&#x0308;r Wirtschaftsinformatik,Anadolu Üniversitesi,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Royal University of Bhutan,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Vasile Goldis Western University of Arad,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Boise State University,34,32
Institut fu&#x0308;r Wirtschaftsinformatik,Dicle Üniversitesi,27,28
Institut fu&#x0308;r Wirtschaftsinformatik,Sokoine University of Agriculture,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Botswana,38,25
Institut fu&#x0308;r Wirtschaftsinformatik,Mohammed V University in Rabat,31,31
Institut fu&#x0308;r Wirtschaftsinformatik,University of Mauritius,34,38
Institut fu&#x0308;r Wirtschaftsinformatik,Al Qassim University,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,New Mexico Highlands University,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,Universitat Oberta of Catalunya,36,31
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad Nacional de Costa Rica,26,29
Institut fu&#x0308;r Wirtschaftsinformatik,Bharathidasan University,27,25
Institut fu&#x0308;r Wirtschaftsinformatik,University of Latvia,35,30
Institut fu&#x0308;r Wirtschaftsinformatik,Ion Creangă State Pedagogical University,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,University of Technology,36,28
Institut fu&#x0308;r Wirtschaftsinformatik,Bridgewater State University,31,29
Institut fu&#x0308;r Wirtschaftsinformatik,Adama Science and Technology University,27,30
Institut fu&#x0308;r Wirtschaftsinformatik,Al-Quds Open University,25,28
Institut fu&#x0308;r Wirtschaftsinformatik,University of Calabar,32,26
Institut fu&#x0308;r Wirtschaftsinformatik,Aksaray Üniversitesi,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Educational Technology (ITD),46,42
Institut fu&#x0308;r Wirtschaftsinformatik,Public Authority for Applied Education and Training Kuwait,36,38
Institut fu&#x0308;r Wirtschaftsinformatik,Kenyon College,14,11
Institut fu&#x0308;r Wirtschaftsinformatik,University of Lahore,32,26
Institut fu&#x0308;r Wirtschaftsinformatik,University of Dhaka,33,27
Institut fu&#x0308;r Wirtschaftsinformatik,Gazisomanpasa University,30,28
Institut fu&#x0308;r Wirtschaftsinformatik,Palestine Ahliya University,29,29
Institut fu&#x0308;r Wirtschaftsinformatik,ASharqiyah University,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Technical University,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Universitat de Barcelona,33,28
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad Catolica de la Santisima Concepcion,31,30
Institut fu&#x0308;r Wirtschaftsinformatik,R-Institute,30,38
Institut fu&#x0308;r Wirtschaftsinformatik,Biologie du Développement et Reproduction,27,30
Institut fu&#x0308;r Wirtschaftsinformatik,Physiologie de la Reproduction et des Comportements (PRC),26,25
Institut fu&#x0308;r Wirtschaftsinformatik,Education,24,24
Institut fu&#x0308;r Wirtschaftsinformatik,Rotterdam University of Applied Sciences,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,University Hospital of Ghent,31,32
Institut fu&#x0308;r Wirtschaftsinformatik,Our Lady's Hospital for Sick Children,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,Centre Hospitalier Universitaire Vaudois,34,35
Institut fu&#x0308;r Wirtschaftsinformatik,Hôpitaux universitaires de Genève,29,33
Institut fu&#x0308;r Wirtschaftsinformatik,Southampton General Hospital,29,29
Institut fu&#x0308;r Wirtschaftsinformatik,Diversified Radiology of Colorado,32,30
Institut fu&#x0308;r Wirtschaftsinformatik,Solect Technology Group Inc.,29,35
Institut fu&#x0308;r Wirtschaftsinformatik,Shri Shankaracharya College of Engg. and Tech.,25,28
Institut fu&#x0308;r Wirtschaftsinformatik,The Logistics Institute,31,44
Institut fu&#x0308;r Wirtschaftsinformatik,Allen Institute for Brain Science,45,41
Institut fu&#x0308;r Wirtschaftsinformatik,Showa University School of Medicine,31,29
Institut fu&#x0308;r Wirtschaftsinformatik,Osaka University,28,25
Institut fu&#x0308;r Wirtschaftsinformatik,Ottawa Hospital Research Institute,32,40
Institut fu&#x0308;r Wirtschaftsinformatik,"Assoc, LLC",12,16
Institut fu&#x0308;r Wirtschaftsinformatik,Research and Development Center,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,Queens University,31,31
Institut fu&#x0308;r Wirtschaftsinformatik,IDeA FIMIT,23,27
Institut fu&#x0308;r Wirtschaftsinformatik,Jilin Normal University,31,31
Institut fu&#x0308;r Wirtschaftsinformatik,Willibald Hauthalerstrasse 2,29,26
Institut fu&#x0308;r Wirtschaftsinformatik,Oliver Wyman Delta Organization and Leadership Consulting,28,35
Institut fu&#x0308;r Wirtschaftsinformatik,Yahoo Holding (HK) Ltd.,15,23
Institut fu&#x0308;r Wirtschaftsinformatik,Slippery Rock University,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,New Mexico State Universit,32,33
Institut fu&#x0308;r Wirtschaftsinformatik,TU,9,9
Institut fu&#x0308;r Wirtschaftsinformatik,China Hi-Ment Corporation,33,33
Institut fu&#x0308;r Wirtschaftsinformatik,Management Information Systems,33,31
Institut fu&#x0308;r Wirtschaftsinformatik,Strategy and Global Management Area,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Cybermedia,15,16
Institut fu&#x0308;r Wirtschaftsinformatik,RINA Plan Approval Centre,24,27
Institut fu&#x0308;r Wirtschaftsinformatik,University of St. Gallen,30,31
Institut fu&#x0308;r Wirtschaftsinformatik,Northwest Sic-Tech University of Agriculture and Forestry,36,33
Institut fu&#x0308;r Wirtschaftsinformatik,Enervee Corporation,30,23
Institut fu&#x0308;r Wirtschaftsinformatik,Korea Information Society Development Institute,27,39
Institut fu&#x0308;r Wirtschaftsinformatik,Tampa Bay Water,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,Kenexa High Performance Institute,32,46
Institut fu&#x0308;r Wirtschaftsinformatik,Whitireia Polytechnic,32,29
Institut fu&#x0308;r Wirtschaftsinformatik,York Universitie,28,35
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad de Almeria,25,25
Institut fu&#x0308;r Wirtschaftsinformatik,"Universidad de Granada, Facultad de Ciencias",28,31
Institut fu&#x0308;r Wirtschaftsinformatik,Corporate Executive Board,24,27
Institut fu&#x0308;r Wirtschaftsinformatik,Palladin Institute of Biochemistry of the National Academy of Sciences of Ukraine,39,31
Institut fu&#x0308;r Wirtschaftsinformatik,Ludwigstr. 28,22,26
Institut fu&#x0308;r Wirtschaftsinformatik,ISCN GmbH,20,20
Institut fu&#x0308;r Wirtschaftsinformatik,Alps Electronics,21,21
Institut fu&#x0308;r Wirtschaftsinformatik,University of Central Arkansas,33,28
Institut fu&#x0308;r Wirtschaftsinformatik,Fundación CARTIF,28,25
Institut fu&#x0308;r Wirtschaftsinformatik,Dragados y Construcciones SA,23,29
Institut fu&#x0308;r Wirtschaftsinformatik,Oficina 102,23,23
Institut fu&#x0308;r Wirtschaftsinformatik,Suffolk University,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,PricewaterhouseCoopers (PwC),23,27
Institut fu&#x0308;r Wirtschaftsinformatik,Chih Lee Institute of Technology,43,44
Institut fu&#x0308;r Wirtschaftsinformatik,University BW Munich,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Institute of Information Systems,54,41
Institut fu&#x0308;r Wirtschaftsinformatik,Lilly Faculty,18,19
Institut fu&#x0308;r Wirtschaftsinformatik,Managerial Economics,26,23
Institut fu&#x0308;r Wirtschaftsinformatik,"Soochow University, Taipei",26,27
Institut fu&#x0308;r Wirtschaftsinformatik,Service Delivery Headquarters,25,26
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad de la Frontera,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,Averett University,30,27
Institut fu&#x0308;r Wirtschaftsinformatik,Texas AandM International University,28,31
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad Iberoamericana,29,24
Institut fu&#x0308;r Wirtschaftsinformatik,Goizueta Business School,30,37
Institut fu&#x0308;r Wirtschaftsinformatik,Terry College of Business,24,27
Institut fu&#x0308;r Wirtschaftsinformatik,U21 Global,15,12
Institut fu&#x0308;r Wirtschaftsinformatik,"Technology Partnerz, Ltd",24,28
Institut fu&#x0308;r Wirtschaftsinformatik,Xi'an Technological University,31,31
Institut fu&#x0308;r Wirtschaftsinformatik,Office of Watersheds,29,30
Institut fu&#x0308;r Wirtschaftsinformatik,The Bobst Hospital of the Animal Medical Center,31,30
Institut fu&#x0308;r Wirtschaftsinformatik,National Veterinary Research and Quarantine Service,34,33
Institut fu&#x0308;r Wirtschaftsinformatik,Telematica Instituut,29,46
Institut fu&#x0308;r Wirtschaftsinformatik,"Hanmi Pharmaceutical Co., Ltd.",28,35
Institut fu&#x0308;r Wirtschaftsinformatik,CNES Centre National d'Etudes Spatiales,30,35
Institut fu&#x0308;r Wirtschaftsinformatik,Universidad Pedagógica Nacional,27,25
Institut fu&#x0308;r Wirtschaftsinformatik,Susruta Clinic and Research Institute for Advanced Medicine,32,38
Institut fu&#x0308;r Wirtschaftsinformatik,Tatung Institute of Technology Taiwan,46,44
Institut fu&#x0308;r Wirtschaftsinformatik,Kansas State,26,26
Institut fu&#x0308;r Wirtschaftsinformatik,Department of Agriculture and Food Western Australia,34,30
